id,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
47,0.22972972972972974,0.17567567567567569,0.10810810810810811,0.0945945945945946,0.12162162162162163,0.08108108108108109,0.0945945945945946,0.0945945945945946,0.05405405405405406,0.17567567567567569
48,0.3132530120481928,0.12048192771084337,0.03614457831325301,0.07228915662650602,0.03614457831325301,0.012048192771084338,0.08433734939759036,0.07228915662650602,0.03614457831325301,0.10843373493975904
49,0.3,0.15555555555555556,0.06666666666666667,0.1111111111111111,0.022222222222222223,0.06666666666666667,0.1,0.06666666666666667,0.05555555555555555,0.14444444444444443
50,0.19642857142857142,0.08928571428571429,0.05357142857142857,0.125,0.03571428571428571,0.05357142857142857,0.10714285714285714,0.05357142857142857,0.017857142857142856,0.07142857142857142
51,0.2535211267605634,0.08450704225352113,0.028169014084507043,0.16901408450704225,0.014084507042253521,0.08450704225352113,0.16901408450704225,0.07042253521126761,0.04225352112676056,0.30985915492957744
52,0.2857142857142857,0.07936507936507936,0.015873015873015872,0.14285714285714285,0.015873015873015872,0.015873015873015872,0.14285714285714285,0.015873015873015872,0.09523809523809523,0.19047619047619047
53,0.2894736842105263,0.07894736842105263,0.06578947368421052,0.10526315789473684,0.039473684210526314,0.013157894736842105,0.10526315789473684,0.06578947368421052,0.05263157894736842,0.18421052631578946
54,0.29411764705882354,0.10294117647058823,0.029411764705882353,0.08823529411764706,0.014705882352941176,0.058823529411764705,0.1323529411764706,0.058823529411764705,0.04411764705882353,0.16176470588235295
55,0.16393442622950818,0.11475409836065574,0.08196721311475409,0.13114754098360656,0.04918032786885246,0.08196721311475409,0.06557377049180328,0.08196721311475409,0.03278688524590164,0.13114754098360656
56,0.2077922077922078,0.11688311688311688,0.05194805194805195,0.14285714285714285,0.05194805194805195,0.05194805194805195,0.11688311688311688,0.05194805194805195,0.03896103896103896,0.14285714285714285
57,0.3,0.2125,0.0875,0.1125,0.025,0.05,0.0875,0.0625,0.05,0.15
58,0.29850746268656714,0.11940298507462686,0.05970149253731343,0.13432835820895522,0.014925373134328358,0.04477611940298507,0.14925373134328357,0.04477611940298507,0.014925373134328358,0.208955223880597
59,0.18461538461538463,0.1076923076923077,0.046153846153846156,0.16923076923076924,0.03076923076923077,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.03076923076923077,0.13846153846153847
60,0.17708333333333334,0.19791666666666666,0.14583333333333334,0.125,0.13541666666666666,0.0625,0.09375,0.08333333333333333,0.052083333333333336,0.08333333333333333
61,0.26666666666666666,0.09333333333333334,0.05333333333333334,0.06666666666666667,0.04,0.05333333333333334,0.05333333333333334,0.06666666666666667,0.04,0.2
62,0.2413793103448276,0.13793103448275862,0.08045977011494253,0.12643678160919541,0.06896551724137931,0.034482758620689655,0.14942528735632185,0.04597701149425287,0.04597701149425287,0.19540229885057472
63,0.31645569620253167,0.08860759493670886,0.06329113924050633,0.06329113924050633,0.012658227848101266,0.0379746835443038,0.11392405063291139,0.012658227848101266,0.0379746835443038,0.22784810126582278
64,0.30434782608695654,0.028985507246376812,0.014492753623188406,0.07246376811594203,0.028985507246376812,0.014492753623188406,0.11594202898550725,0.014492753623188406,0.043478260869565216,0.17391304347826086
65,0.19047619047619047,0.031746031746031744,0.0,0.06349206349206349,0.015873015873015872,0.015873015873015872,0.06349206349206349,0.0,0.06349206349206349,0.15873015873015872
66,0.22093023255813954,0.12790697674418605,0.11627906976744186,0.20930232558139536,0.046511627906976744,0.08139534883720931,0.16279069767441862,0.08139534883720931,0.046511627906976744,0.16279069767441862
67,0.297029702970297,0.16831683168316833,0.0891089108910891,0.10891089108910891,0.06930693069306931,0.12871287128712872,0.1485148514851485,0.1188118811881188,0.07920792079207921,0.1485148514851485
68,0.26126126126126126,0.14414414414414414,0.04504504504504504,0.0990990990990991,0.04504504504504504,0.04504504504504504,0.13513513513513514,0.05405405405405406,0.036036036036036036,0.0990990990990991
69,0.3118279569892473,0.20430107526881722,0.08602150537634409,0.11827956989247312,0.053763440860215055,0.16129032258064516,0.07526881720430108,0.07526881720430108,0.053763440860215055,0.1827956989247312
70,0.2891566265060241,0.13253012048192772,0.04819277108433735,0.12048192771084337,0.03614457831325301,0.08433734939759036,0.0963855421686747,0.03614457831325301,0.0,0.2289156626506024
71,0.2079207920792079,0.0891089108910891,0.039603960396039604,0.09900990099009901,0.0297029702970297,0.04950495049504951,0.04950495049504951,0.0297029702970297,0.0297029702970297,0.12871287128712872
72,0.23170731707317074,0.10975609756097561,0.036585365853658534,0.10975609756097561,0.012195121951219513,0.07317073170731707,0.10975609756097561,0.06097560975609756,0.036585365853658534,0.13414634146341464
73,0.29069767441860467,0.09302325581395349,0.023255813953488372,0.08139534883720931,0.011627906976744186,0.046511627906976744,0.10465116279069768,0.046511627906976744,0.023255813953488372,0.16279069767441862
74,0.23333333333333334,0.1,0.044444444444444446,0.08888888888888889,0.0,0.06666666666666667,0.06666666666666667,0.011111111111111112,0.011111111111111112,0.2
75,0.2125,0.1375,0.0625,0.1125,0.0375,0.1,0.1125,0.1,0.0125,0.15
76,0.32142857142857145,0.05952380952380952,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.03571428571428571,0.15476190476190477,0.07142857142857142,0.07142857142857142,0.19047619047619047
77,0.28,0.05333333333333334,0.02666666666666667,0.13333333333333333,0.013333333333333334,0.013333333333333334,0.12,0.013333333333333334,0.02666666666666667,0.2
78,0.28846153846153844,0.125,0.057692307692307696,0.09615384615384616,0.04807692307692308,0.0673076923076923,0.0673076923076923,0.04807692307692308,0.028846153846153848,0.14423076923076922
79,0.28695652173913044,0.09565217391304348,0.043478260869565216,0.12173913043478261,0.0,0.034782608695652174,0.11304347826086956,0.043478260869565216,0.06086956521739131,0.11304347826086956
80,0.2978723404255319,0.09574468085106383,0.02127659574468085,0.14893617021276595,0.02127659574468085,0.05319148936170213,0.13829787234042554,0.05319148936170213,0.0851063829787234,0.18085106382978725
81,0.12,0.18666666666666668,0.08,0.04,0.02666666666666667,0.08,0.02666666666666667,0.06666666666666667,0.0,0.04
82,0.2631578947368421,0.06578947368421052,0.039473684210526314,0.06578947368421052,0.0,0.02631578947368421,0.10526315789473684,0.02631578947368421,0.039473684210526314,0.18421052631578946
83,0.13333333333333333,0.044444444444444446,0.0,0.1111111111111111,0.0,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.022222222222222223,0.17777777777777778
84,0.2553191489361702,0.07446808510638298,0.02127659574468085,0.13829787234042554,0.02127659574468085,0.0425531914893617,0.1276595744680851,0.07446808510638298,0.07446808510638298,0.1276595744680851
85,0.32954545454545453,0.11363636363636363,0.011363636363636364,0.10227272727272728,0.03409090909090909,0.045454545454545456,0.14772727272727273,0.09090909090909091,0.022727272727272728,0.13636363636363635
86,0.22916666666666666,0.0625,0.03125,0.10416666666666667,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.03125,0.15625
87,0.19672131147540983,0.11475409836065574,0.06557377049180328,0.13114754098360656,0.04918032786885246,0.06557377049180328,0.13114754098360656,0.06557377049180328,0.04918032786885246,0.09836065573770492
88,0.2682926829268293,0.08536585365853659,0.036585365853658534,0.10975609756097561,0.012195121951219513,0.04878048780487805,0.14634146341463414,0.04878048780487805,0.024390243902439025,0.2073170731707317
89,0.2857142857142857,0.047619047619047616,0.0,0.07936507936507936,0.0,0.015873015873015872,0.12698412698412698,0.031746031746031744,0.0,0.09523809523809523
90,0.24271844660194175,0.1262135922330097,0.019417475728155338,0.10679611650485436,0.009708737864077669,0.04854368932038835,0.06796116504854369,0.038834951456310676,0.0,0.0970873786407767
91,0.29591836734693877,0.08163265306122448,0.061224489795918366,0.10204081632653061,0.030612244897959183,0.04081632653061224,0.10204081632653061,0.04081632653061224,0.02040816326530612,0.1326530612244898
92,0.2736842105263158,0.07368421052631578,0.031578947368421054,0.07368421052631578,0.010526315789473684,0.031578947368421054,0.14736842105263157,0.021052631578947368,0.06315789473684211,0.12631578947368421
93,0.1506849315068493,0.0821917808219178,0.0410958904109589,0.0821917808219178,0.0136986301369863,0.0273972602739726,0.0684931506849315,0.0273972602739726,0.0410958904109589,0.1232876712328767
94,0.16666666666666666,0.15151515151515152,0.07575757575757576,0.18181818181818182,0.030303030303030304,0.07575757575757576,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.07575757575757576
95,0.2153846153846154,0.13846153846153847,0.06153846153846154,0.18461538461538463,0.015384615384615385,0.1076923076923077,0.07692307692307693,0.09230769230769231,0.03076923076923077,0.07692307692307693
96,0.29333333333333333,0.17333333333333334,0.08,0.18666666666666668,0.06666666666666667,0.06666666666666667,0.17333333333333334,0.04,0.06666666666666667,0.21333333333333335
97,0.30434782608695654,0.10144927536231885,0.07246376811594203,0.11594202898550725,0.043478260869565216,0.057971014492753624,0.14492753623188406,0.07246376811594203,0.07246376811594203,0.2028985507246377
98,0.2077922077922078,0.11688311688311688,0.025974025974025976,0.11688311688311688,0.03896103896103896,0.025974025974025976,0.11688311688311688,0.06493506493506493,0.05194805194805195,0.09090909090909091
99,0.14942528735632185,0.11494252873563218,0.05747126436781609,0.034482758620689655,0.034482758620689655,0.04597701149425287,0.06896551724137931,0.05747126436781609,0.05747126436781609,0.12643678160919541
100,0.2638888888888889,0.125,0.06944444444444445,0.1388888888888889,0.05555555555555555,0.06944444444444445,0.1111111111111111,0.1111111111111111,0.041666666666666664,0.1388888888888889
101,0.24444444444444444,0.1111111111111111,0.03333333333333333,0.08888888888888889,0.03333333333333333,0.1,0.07777777777777778,0.05555555555555555,0.022222222222222223,0.18888888888888888
102,0.1518987341772152,0.10126582278481013,0.012658227848101266,0.12658227848101267,0.02531645569620253,0.05063291139240506,0.0759493670886076,0.05063291139240506,0.012658227848101266,0.11392405063291139
103,0.15294117647058825,0.16470588235294117,0.07058823529411765,0.08235294117647059,0.047058823529411764,0.08235294117647059,0.03529411764705882,0.08235294117647059,0.023529411764705882,0.08235294117647059
104,0.13793103448275862,0.11494252873563218,0.04597701149425287,0.10344827586206896,0.0,0.034482758620689655,0.011494252873563218,0.05747126436781609,0.04597701149425287,0.05747126436781609
105,0.21951219512195122,0.14634146341463414,0.07317073170731707,0.06097560975609756,0.024390243902439025,0.036585365853658534,0.07317073170731707,0.06097560975609756,0.024390243902439025,0.10975609756097561
106,0.3176470588235294,0.15294117647058825,0.08235294117647059,0.058823529411764705,0.047058823529411764,0.03529411764705882,0.16470588235294117,0.047058823529411764,0.08235294117647059,0.1411764705882353
107,0.25301204819277107,0.1686746987951807,0.08433734939759036,0.14457831325301204,0.060240963855421686,0.08433734939759036,0.13253012048192772,0.060240963855421686,0.0963855421686747,0.1927710843373494
108,0.2761904761904762,0.17142857142857143,0.12380952380952381,0.13333333333333333,0.009523809523809525,0.08571428571428572,0.0761904761904762,0.06666666666666667,0.0380952380952381,0.12380952380952381
109,0.1651376146788991,0.13761467889908258,0.07339449541284404,0.06422018348623854,0.045871559633027525,0.10091743119266056,0.07339449541284404,0.08256880733944955,0.027522935779816515,0.10091743119266056
110,0.2839506172839506,0.12345679012345678,0.08641975308641975,0.09876543209876543,0.012345679012345678,0.04938271604938271,0.1111111111111111,0.037037037037037035,0.04938271604938271,0.1111111111111111
111,0.1511627906976744,0.18604651162790697,0.09302325581395349,0.05813953488372093,0.06976744186046512,0.06976744186046512,0.12790697674418605,0.08139534883720931,0.06976744186046512,0.12790697674418605
112,0.24242424242424243,0.21212121212121213,0.045454545454545456,0.10606060606060606,0.06060606060606061,0.09090909090909091,0.15151515151515152,0.18181818181818182,0.09090909090909091,0.13636363636363635
113,0.16666666666666666,0.19047619047619047,0.047619047619047616,0.13095238095238096,0.05952380952380952,0.09523809523809523,0.09523809523809523,0.11904761904761904,0.023809523809523808,0.11904761904761904
114,0.24705882352941178,0.2,0.11764705882352941,0.11764705882352941,0.07058823529411765,0.07058823529411765,0.1411764705882353,0.03529411764705882,0.03529411764705882,0.15294117647058825
115,0.17391304347826086,0.20652173913043478,0.10869565217391304,0.08695652173913043,0.043478260869565216,0.14130434782608695,0.08695652173913043,0.10869565217391304,0.05434782608695652,0.11956521739130435
116,0.17647058823529413,0.19117647058823528,0.1323529411764706,0.014705882352941176,0.1323529411764706,0.11764705882352941,0.11764705882352941,0.10294117647058823,0.04411764705882353,0.07352941176470588
117,0.23255813953488372,0.12790697674418605,0.05813953488372093,0.11627906976744186,0.08139534883720931,0.05813953488372093,0.12790697674418605,0.08139534883720931,0.09302325581395349,0.12790697674418605
118,0.2608695652173913,0.13043478260869565,0.08695652173913043,0.11956521739130435,0.06521739130434782,0.05434782608695652,0.10869565217391304,0.05434782608695652,0.06521739130434782,0.16304347826086957
119,0.22784810126582278,0.11392405063291139,0.10126582278481013,0.11392405063291139,0.0379746835443038,0.10126582278481013,0.13924050632911392,0.10126582278481013,0.012658227848101266,0.16455696202531644
120,0.22727272727272727,0.05454545454545454,0.01818181818181818,0.11818181818181818,0.00909090909090909,0.02727272727272727,0.12727272727272726,0.03636363636363636,0.045454545454545456,0.11818181818181818
121,0.3076923076923077,0.09615384615384616,0.019230769230769232,0.1346153846153846,0.038461538461538464,0.04807692307692308,0.16346153846153846,0.0673076923076923,0.019230769230769232,0.15384615384615385
122,0.3302752293577982,0.11009174311926606,0.03669724770642202,0.10091743119266056,0.01834862385321101,0.03669724770642202,0.1743119266055046,0.05504587155963303,0.027522935779816515,0.13761467889908258
123,0.13095238095238096,0.15476190476190477,0.023809523809523808,0.14285714285714285,0.047619047619047616,0.05952380952380952,0.09523809523809523,0.07142857142857142,0.047619047619047616,0.16666666666666666
124,0.24705882352941178,0.1411764705882353,0.03529411764705882,0.11764705882352941,0.023529411764705882,0.03529411764705882,0.08235294117647059,0.058823529411764705,0.047058823529411764,0.10588235294117647
125,0.34782608695652173,0.05434782608695652,0.010869565217391304,0.14130434782608695,0.043478260869565216,0.03260869565217391,0.22826086956521738,0.043478260869565216,0.07608695652173914,0.18478260869565216
126,0.26506024096385544,0.10843373493975904,0.04819277108433735,0.12048192771084337,0.03614457831325301,0.012048192771084338,0.18072289156626506,0.060240963855421686,0.08433734939759036,0.13253012048192772
127,0.18571428571428572,0.14285714285714285,0.08571428571428572,0.11428571428571428,0.04285714285714286,0.07142857142857142,0.08571428571428572,0.04285714285714286,0.11428571428571428,0.11428571428571428
128,0.31313131313131315,0.0707070707070707,0.030303030303030304,0.1111111111111111,0.020202020202020204,0.04040404040404041,0.1919191919191919,0.04040404040404041,0.06060606060606061,0.16161616161616163
129,0.2289156626506024,0.20481927710843373,0.08433734939759036,0.10843373493975904,0.03614457831325301,0.08433734939759036,0.08433734939759036,0.08433734939759036,0.060240963855421686,0.12048192771084337
130,0.2878787878787879,0.06060606060606061,0.045454545454545456,0.19696969696969696,0.045454545454545456,0.045454545454545456,0.10606060606060606,0.015151515151515152,0.06060606060606061,0.19696969696969696
131,0.17721518987341772,0.10126582278481013,0.0759493670886076,0.10126582278481013,0.012658227848101266,0.02531645569620253,0.0759493670886076,0.05063291139240506,0.012658227848101266,0.08860759493670886
132,0.2077922077922078,0.15584415584415584,0.07792207792207792,0.16883116883116883,0.012987012987012988,0.05194805194805195,0.18181818181818182,0.03896103896103896,0.06493506493506493,0.18181818181818182
133,0.26666666666666666,0.1111111111111111,0.022222222222222223,0.06666666666666667,0.03333333333333333,0.044444444444444446,0.1111111111111111,0.07777777777777778,0.022222222222222223,0.17777777777777778
134,0.3333333333333333,0.07692307692307693,0.01282051282051282,0.08974358974358974,0.01282051282051282,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.01282051282051282,0.19230769230769232
135,0.24705882352941178,0.15294117647058825,0.09411764705882353,0.08235294117647059,0.047058823529411764,0.03529411764705882,0.10588235294117647,0.08235294117647059,0.07058823529411765,0.11764705882352941
136,0.2235294117647059,0.15294117647058825,0.058823529411764705,0.11764705882352941,0.03529411764705882,0.08235294117647059,0.11764705882352941,0.058823529411764705,0.047058823529411764,0.15294117647058825
137,0.23255813953488372,0.10465116279069768,0.05813953488372093,0.09302325581395349,0.046511627906976744,0.046511627906976744,0.12790697674418605,0.03488372093023256,0.03488372093023256,0.09302325581395349
138,0.36585365853658536,0.10975609756097561,0.07317073170731707,0.12195121951219512,0.04878048780487805,0.07317073170731707,0.18292682926829268,0.07317073170731707,0.07317073170731707,0.14634146341463414
139,0.17045454545454544,0.09090909090909091,0.056818181818181816,0.06818181818181818,0.045454545454545456,0.011363636363636364,0.056818181818181816,0.056818181818181816,0.011363636363636364,0.11363636363636363
140,0.22549019607843138,0.10784313725490197,0.058823529411764705,0.10784313725490197,0.0392156862745098,0.0392156862745098,0.09803921568627451,0.06862745098039216,0.029411764705882353,0.16666666666666666
141,0.24,0.14666666666666667,0.08,0.14666666666666667,0.06666666666666667,0.10666666666666667,0.13333333333333333,0.08,0.06666666666666667,0.2
142,0.2804878048780488,0.08536585365853659,0.07317073170731707,0.08536585365853659,0.04878048780487805,0.07317073170731707,0.12195121951219512,0.06097560975609756,0.04878048780487805,0.15853658536585366
143,0.3709677419354839,0.0967741935483871,0.03225806451612903,0.12903225806451613,0.06451612903225806,0.03225806451612903,0.14516129032258066,0.04838709677419355,0.03225806451612903,0.2903225806451613
144,0.17721518987341772,0.12658227848101267,0.05063291139240506,0.0759493670886076,0.0379746835443038,0.08860759493670886,0.11392405063291139,0.08860759493670886,0.02531645569620253,0.13924050632911392
145,0.22388059701492538,0.208955223880597,0.13432835820895522,0.08955223880597014,0.1044776119402985,0.11940298507462686,0.08955223880597014,0.11940298507462686,0.05970149253731343,0.13432835820895522
146,0.18032786885245902,0.16393442622950818,0.03278688524590164,0.06557377049180328,0.0,0.11475409836065574,0.08196721311475409,0.09836065573770492,0.01639344262295082,0.14754098360655737
147,0.2702702702702703,0.10810810810810811,0.0945945945945946,0.10810810810810811,0.04054054054054054,0.06756756756756757,0.14864864864864866,0.12162162162162163,0.05405405405405406,0.17567567567567569
148,0.2891566265060241,0.1566265060240964,0.03614457831325301,0.1686746987951807,0.024096385542168676,0.08433734939759036,0.08433734939759036,0.0963855421686747,0.07228915662650602,0.1927710843373494
149,0.27586206896551724,0.08620689655172414,0.06896551724137931,0.15517241379310345,0.034482758620689655,0.08620689655172414,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.13793103448275862
150,0.3218390804597701,0.13793103448275862,0.05747126436781609,0.13793103448275862,0.04597701149425287,0.06896551724137931,0.11494252873563218,0.034482758620689655,0.09195402298850575,0.22988505747126436
151,0.2222222222222222,0.18055555555555555,0.06944444444444445,0.16666666666666666,0.06944444444444445,0.027777777777777776,0.1111111111111111,0.08333333333333333,0.041666666666666664,0.20833333333333334
152,0.2,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.10909090909090909,0.07272727272727272,0.14545454545454545,0.12727272727272726,0.03636363636363636,0.23636363636363636
153,0.21311475409836064,0.13114754098360656,0.08196721311475409,0.03278688524590164,0.01639344262295082,0.04918032786885246,0.06557377049180328,0.03278688524590164,0.01639344262295082,0.11475409836065574
154,0.17582417582417584,0.21978021978021978,0.06593406593406594,0.054945054945054944,0.02197802197802198,0.14285714285714285,0.08791208791208792,0.0989010989010989,0.03296703296703297,0.13186813186813187
155,0.25510204081632654,0.1836734693877551,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.07142857142857142,0.07142857142857142,0.08163265306122448,0.05102040816326531,0.1326530612244898
156,0.21839080459770116,0.04597701149425287,0.022988505747126436,0.06896551724137931,0.022988505747126436,0.011494252873563218,0.14942528735632185,0.034482758620689655,0.04597701149425287,0.14942528735632185
